Milania;0;0;0;0;0;0;0;0;0;0;0;6;
Kimberly;14;17;14;12;9;9;9;13;5;8;11;11;
Lauren;126;129;104;109;93;86;78;85;74;52;53;49;
Molly;25;23;28;22;13;24;38;38;36;40;41;25;
Elisabeth;8;7;6;7;9;8;6;8;5;0;9;5;
Elianna;0;0;0;0;0;0;0;0;0;5;6;5;
Michaela;21;22;10;13;19;19;15;10;7;14;7;15;
Saige;0;8;0;5;5;10;0;0;5;6;9;5;
Justice;0;7;7;0;0;9;5;0;6;0;0;0;
Grace;126;142;148;142;137;131;116;105;131;111;108;101;
Shianne;0;0;6;0;0;0;0;0;0;0;0;0;
Vivian;17;13;13;12;12;21;18;19;17;8;16;18;
Charlotte;32;47;39;42;50;71;68;69;0;109;113;122;
Soleil;5;5;0;6;0;5;5;0;6;10;0;6;
Paris;9;13;24;23;6;5;0;0;5;0;0;5;
Navreen;0;0;0;5;0;0;0;0;0;0;0;0;
Jorja;6;8;9;22;18;27;19;22;9;9;8;7;
Yusra;0;0;0;0;0;0;0;0;0;0;0;5;
Lillian;11;12;20;19;12;23;22;23;24;29;44;50;
Charlie;0;0;5;9;7;9;11;13;0;19;17;27;
Nadia;20;14;10;13;17;18;22;15;7;14;24;10;
Jaeda;0;0;0;0;0;6;8;0;0;0;0;0;
Navreet;0;0;0;0;0;0;0;0;0;0;8;0;
Kenley;0;0;0;0;0;0;0;0;0;0;6;6;
Vicky;6;6;0;5;7;0;6;0;0;0;0;0;
Matilda;0;0;0;0;0;0;0;0;5;9;15;7;
Adelaide;0;0;0;0;0;0;7;6;8;14;13;15;
Yara;0;0;0;0;0;0;0;0;0;0;7;0;
Laura;39;25;26;27;26;27;25;16;16;16;11;15;
Tyler;0;0;0;10;8;0;5;8;0;8;0;0;
Nya;0;0;7;0;6;0;0;8;8;5;5;6;
Kendall;8;0;7;0;14;0;6;0;8;0;6;9;
Addyson;0;0;0;0;0;6;5;0;11;11;13;5;
Kyah;0;0;0;0;0;0;0;0;0;0;0;5;
Kristin;5;6;0;0;0;0;7;6;6;0;0;0;
Nahla;0;0;0;0;0;0;0;0;0;0;0;5;
Emelia;0;0;0;0;6;0;5;5;0;0;5;10;
Brook;0;5;0;7;0;7;0;0;5;0;5;0;
Gia;0;0;0;0;0;6;5;12;11;23;21;24;
Leilani;0;0;0;0;0;0;0;0;5;0;0;0;
Elysia;6;0;0;0;0;0;0;0;0;0;5;0;
Joey;0;0;0;6;0;6;0;0;0;5;0;0;
Khloe;0;0;0;0;0;0;0;0;17;13;26;35;
Maleah;0;0;0;0;0;0;0;0;0;5;0;6;
Lana;0;0;0;5;0;6;5;7;6;6;6;7;
Madeleine;29;25;27;23;21;31;32;46;37;42;27;34;
Kaycee;0;0;0;0;0;0;0;0;5;0;0;0;
Shreya;0;0;5;0;0;0;0;5;0;6;0;0;
Manvi;0;0;0;0;0;0;0;0;0;0;0;5;
Patricia;13;13;8;9;9;9;6;0;0;8;0;0;
Calla;5;0;5;0;0;8;6;8;6;6;8;9;
Ramneet;0;0;0;0;0;0;7;0;0;0;0;0;
Maxine;0;6;0;0;0;6;0;8;0;0;0;0;
Jordyn;27;32;61;36;31;36;43;38;34;44;29;28;
Joanna;13;15;12;8;9;13;11;6;10;23;11;16;
Neelam;0;5;0;0;0;0;0;0;0;0;0;0;
Renae;0;0;0;0;0;0;0;0;0;0;0;5;
Sonya;0;0;0;5;6;7;0;0;0;0;0;0;
Kali;9;9;10;8;14;10;13;10;16;9;9;17;
Adelle;0;0;0;0;0;0;0;0;0;0;8;5;
Anneke;0;0;0;0;0;0;0;0;5;0;0;0;
Ayanna;0;0;0;0;0;0;0;0;5;0;0;0;
Dayna;15;0;6;5;5;0;0;5;0;0;0;0;
Amara;7;0;0;0;0;0;13;8;11;0;8;7;
Kaitlynn;8;0;8;11;5;5;9;11;0;5;0;0;
Carol;0;6;0;0;0;0;0;0;0;0;0;0;
Alethea;0;0;0;0;0;5;0;0;0;0;0;0;
Alice;15;14;11;12;16;19;20;24;15;29;39;37;
Desirae;0;5;0;0;6;0;0;0;0;0;0;0;
Daniella;7;8;6;13;8;0;13;8;9;5;8;8;
Komal;7;6;5;7;0;0;10;6;0;0;0;0;
Greta;0;0;0;0;0;0;6;0;5;6;0;0;
Aisha;10;6;12;7;9;8;7;7;10;9;5;6;
Emmerson;0;0;0;0;0;5;0;0;6;0;0;0;
Sloan;0;0;0;0;0;0;0;0;0;0;16;11;
Sehaj;0;0;0;0;0;0;0;0;5;6;0;6;
Gillian;6;7;8;10;0;5;7;5;8;0;0;0;
Sukhmani;0;0;7;0;0;0;0;0;5;7;6;5;
Michelle;75;58;52;41;43;37;32;27;22;27;25;19;
Lola;0;9;13;14;18;25;22;16;24;28;21;16;
Samira;0;0;0;0;0;0;0;5;0;0;0;0;
Elliott;0;0;0;0;0;0;0;0;0;6;0;5;
Danielle;53;54;49;38;43;34;33;25;24;15;9;21;
Chloe;94;127;116;100;107;130;131;160;0;172;186;143;
Kaley;0;0;0;0;0;0;0;0;0;0;5;0;
Quinn;9;8;7;7;11;15;17;11;12;34;37;43;
Hannah;231;212;196;194;189;190;186;150;151;114;129;130;
Scarlet;0;0;0;0;0;0;0;0;10;13;7;0;
Katharine;0;0;0;0;6;0;7;0;0;0;0;0;
Abbey;8;13;11;13;12;5;7;9;9;0;0;0;
Devyn;5;6;0;0;5;10;8;6;0;9;6;6;
Cathy;0;5;5;0;6;8;0;0;0;5;0;0;
Kaila;0;6;5;0;6;0;0;7;0;7;5;5;
Willow;11;12;12;9;12;12;20;16;15;23;30;33;
Daisy;7;10;6;6;15;8;12;11;11;10;9;12;
Devon;10;0;6;8;0;8;7;5;0;0;0;0;
Breanna;41;26;33;28;27;26;21;15;16;16;14;7;
Haylie;0;0;0;0;7;6;7;8;0;0;0;0;
Beatrix;0;0;0;0;0;0;0;0;0;0;5;8;
Saskia;0;0;0;0;0;0;5;0;0;0;0;0;
Sara;62;60;57;54;64;53;47;44;41;33;30;31;
Irene;10;9;0;0;7;9;12;9;9;7;5;0;
Cali;0;0;0;5;6;0;7;10;12;11;18;13;
Sierra;63;75;65;40;49;54;40;44;36;36;35;25;
Jaden;12;16;13;12;12;8;0;0;0;0;5;0;
Navneet;8;8;0;0;0;0;0;0;0;0;5;0;
Vida;0;0;0;0;0;0;0;5;0;0;0;0;
Lillie;0;0;0;0;0;0;0;0;5;0;0;0;
Jasmyn;0;0;5;0;0;0;0;0;0;0;0;0;
Cheryl;5;0;0;5;0;0;0;0;0;0;0;0;
Jaylene;0;5;0;0;0;0;0;0;0;0;0;0;
Mehak;0;0;0;0;0;0;0;0;0;7;5;0;
Madelynn;0;6;0;0;0;0;0;0;8;0;0;0;
Aleah;0;0;0;5;0;0;0;6;7;8;9;0;
Rose;15;10;7;9;15;10;14;13;16;23;17;27;
Makayla;40;41;27;25;35;36;33;35;44;42;44;38;
Rosa;0;5;0;0;0;0;0;5;0;0;0;0;
Emi;0;0;0;8;0;0;0;0;0;0;6;0;
Avalon;0;0;5;0;0;0;0;0;0;8;7;0;
Chiara;0;6;8;7;10;12;0;8;0;6;6;0;
Opal;0;0;0;0;0;0;0;0;0;0;5;0;
Ellia;0;0;0;0;0;0;0;0;0;0;0;5;
Ellie;7;12;11;7;12;16;18;17;25;31;26;31;
Ayla;0;15;10;7;16;24;26;32;25;37;27;46;
Kathryn;20;21;22;16;14;8;15;5;10;14;8;10;
Misha;0;0;0;0;0;0;0;0;0;7;0;0;
Lindsey;6;6;7;7;6;0;0;0;0;0;0;0;
Skye;5;6;15;9;10;5;12;7;10;16;10;10;
Yasmeen;0;0;0;0;0;0;5;0;0;0;0;0;
Daniela;7;0;6;5;5;0;9;7;0;7;7;0;
Chanel;8;7;0;0;7;7;7;0;11;0;5;6;
Addisyn;0;0;0;0;0;0;0;8;0;8;0;6;
Nyla;0;7;0;0;7;8;5;15;7;5;16;6;
Sandra;9;6;0;7;0;5;0;0;0;6;5;0;
Jena;0;6;5;0;0;0;0;0;0;0;0;0;
Addison;0;0;0;6;12;15;69;60;73;63;70;54;
Stevie;0;0;0;0;0;0;0;0;0;0;0;7;
Sidney;7;15;9;16;11;9;10;12;12;9;0;0;
Gabrielle;50;45;43;40;47;54;40;39;38;34;24;27;
Winter;0;0;0;0;0;0;0;0;0;5;0;6;
Tania;0;7;0;0;0;0;0;0;0;0;0;0;
Celine;5;8;8;7;0;5;0;6;0;0;8;0;
Marlene;0;0;0;0;0;0;5;0;0;0;0;0;
Miya;6;6;6;0;0;5;9;6;5;8;5;6;
Whitney;0;0;0;0;0;0;0;0;0;5;5;6;
Aurelia;0;0;0;0;0;0;0;0;0;0;6;6;
Elaine;0;8;6;5;8;14;0;8;0;7;11;8;
Shaelyn;6;10;0;6;6;0;0;0;0;6;0;0;
Elaina;0;0;0;0;0;0;0;0;6;5;10;6;
Helen;13;10;7;8;13;8;9;5;9;0;7;10;
Japneet;0;0;0;0;0;0;0;8;0;0;0;5;
Tegan;5;0;6;0;7;8;15;7;13;10;7;6;
Shia;0;0;0;0;0;0;0;0;6;0;0;0;
Fiona;26;24;24;15;20;27;20;32;25;18;26;32;
Frankie;0;0;0;0;0;0;0;5;0;0;7;5;
Celeste;9;5;10;8;13;0;0;5;5;9;5;8;
Brooklyn;57;38;68;80;70;96;93;120;100;113;111;113;
Maya;71;96;88;88;118;96;85;111;108;101;90;99;
Anisa;0;0;5;0;0;0;0;0;0;0;6;0;
Madison;196;181;163;162;177;138;130;140;120;110;126;112;
Elyssa;0;0;5;0;0;6;0;0;0;0;0;0;
Kailyn;0;0;0;0;7;6;8;0;8;0;6;0;
Jaycee;0;0;0;0;0;0;0;0;0;0;5;0;
Deborah;0;0;0;9;8;0;0;0;0;0;0;0;
Audrina;0;0;0;0;0;0;0;9;6;15;8;0;
Jaiden;9;8;11;5;9;8;0;0;0;6;0;0;
Jessica;181;183;148;160;114;76;80;82;53;62;55;48;
Harriet;0;0;0;0;0;0;0;0;0;0;6;0;
Allyson;0;5;5;7;6;0;5;0;7;0;0;5;
Marissa;25;23;24;37;41;20;24;10;15;15;11;8;
Ren;0;0;0;0;6;5;7;0;0;0;0;0;
Emily;310;303;300;249;233;234;229;224;201;185;182;195;
Annabel;0;0;0;6;0;0;0;0;7;0;7;7;
Mary;29;32;27;31;24;21;30;20;11;20;15;19;
Adele;0;0;0;5;0;0;0;0;0;5;11;10;
Malia;0;7;7;8;7;14;7;11;10;15;14;15;
Hadley;0;0;0;0;0;7;7;7;0;6;6;17;
Nicole;123;88;91;80;74;64;70;33;46;37;22;25;
Lacey;0;0;0;0;8;7;7;11;12;11;14;10;
Divya;0;0;0;0;0;0;0;5;0;0;0;0;
Haley;48;38;32;28;13;19;22;24;14;12;10;13;
Melissa;44;38;27;21;27;20;14;18;12;11;10;11;
Mae;0;0;0;0;0;0;0;0;0;0;6;0;
Christina;42;39;32;30;20;26;22;15;0;15;8;16;
Aislinn;0;0;0;0;0;0;0;0;5;0;0;0;
Luna;7;5;0;0;0;0;0;8;10;8;18;11;
Vera;0;0;0;0;0;0;5;0;0;6;6;0;
Christine;21;25;10;16;15;18;10;11;0;8;10;9;
Kacey;0;0;0;0;0;0;0;0;0;0;0;6;
Skyla;0;0;0;7;6;0;8;10;12;11;8;9;
Leila;0;9;7;10;10;12;17;19;16;18;18;24;
Jaimie;0;0;0;0;5;0;0;0;0;0;0;0;
Leena;0;0;0;0;0;0;0;0;7;0;0;8;
Stefanie;7;0;5;0;0;0;0;0;0;0;0;0;
Niamh;0;0;0;0;6;0;0;0;0;0;0;0;
Kya;0;0;0;5;5;0;8;0;5;5;0;0;
Melody;9;12;13;13;14;18;10;15;16;9;12;19;
Abigail;86;82;93;117;117;120;112;145;131;121;140;126;
Reegan;0;0;0;0;0;0;0;6;0;0;0;0;
Ravneet;11;5;6;0;6;6;11;0;7;6;5;9;
Jacquelyn;5;0;0;0;0;0;0;0;0;0;0;0;
Donna;5;0;0;0;0;0;0;0;0;0;0;0;
Natalya;0;5;0;0;0;0;5;6;6;0;0;5;
Hope;15;12;17;16;15;15;12;16;15;9;13;19;
Ever;0;0;0;0;0;0;0;0;0;8;0;0;
Maiya;5;8;6;0;0;7;0;9;8;8;11;7;
Noa;5;0;5;0;5;6;0;0;0;0;7;0;
Ara;0;0;0;0;0;0;0;0;0;0;0;6;
Janna;0;0;0;0;5;0;0;0;0;0;0;0;
Raya;0;0;0;6;10;7;0;8;6;6;9;7;
Chanelle;0;0;0;5;0;9;0;0;0;0;0;0;
Shaye;0;0;0;5;0;0;0;5;0;0;0;0;
Komalpreet;0;0;0;0;0;0;0;5;0;0;0;0;
Carys;0;0;0;10;8;15;12;10;15;15;13;11;
Willa;0;0;0;0;0;0;0;0;0;5;6;6;
Mariah;21;17;15;9;10;14;10;20;22;11;20;12;
Kaitlin;29;22;14;10;19;15;7;11;7;6;7;9;
Veronika;0;0;0;0;0;7;7;0;0;6;0;0;
Simrit;5;6;0;11;7;6;5;0;5;0;0;5;
Alana;9;7;18;12;12;14;7;14;5;6;6;0;
Ashton;0;0;0;0;0;5;0;0;0;0;0;0;
Tiana;11;21;16;27;21;15;10;16;12;12;7;7;
Gurmannat;0;0;0;0;0;0;0;0;8;0;0;0;
Christie;5;0;0;0;0;0;0;0;0;0;0;0;
Karissa;8;8;0;0;7;6;7;0;0;0;6;6;
Aidan;0;0;0;0;0;6;6;0;0;0;0;0;
Heidi;13;13;11;10;11;15;17;24;17;17;15;15;
Eleanor;0;0;6;7;0;6;10;10;10;15;25;28;
Reet;0;0;0;0;0;0;0;5;7;11;12;9;
Frances;0;8;7;8;9;9;9;5;7;6;11;9;
Manveer;0;6;0;0;0;0;0;0;0;5;0;0;
Joyce;5;6;6;5;0;6;0;8;0;6;7;0;
Muskan;0;0;8;5;8;7;0;0;6;0;0;0;
Seerat;0;0;0;0;0;0;0;0;0;12;26;24;
Cynthia;9;14;10;12;10;11;14;11;7;10;15;11;
Aanya;0;0;0;0;0;0;0;0;0;7;0;5;
Manpreet;10;0;6;0;0;0;0;0;0;0;0;0;
Presley;0;0;0;0;5;22;15;14;17;19;21;16;
Yasmin;9;0;0;6;0;0;0;6;0;0;5;0;
Carley;0;0;6;0;0;0;0;0;0;0;0;0;
Madelaine;6;5;0;6;5;7;5;0;0;0;0;0;
Aida;0;0;0;0;0;5;0;0;0;0;0;0;
London;0;0;0;0;0;6;8;16;17;10;14;20;
Josie;9;8;5;6;5;0;0;7;9;11;13;7;
Charley;0;0;0;0;0;5;5;5;0;6;8;5;
Jayna;0;0;5;0;0;0;0;0;0;0;0;0;
Jayne;0;0;0;0;5;0;0;0;0;0;0;0;
Cora;0;6;0;5;9;5;11;9;16;15;27;21;
Yvonne;10;7;5;0;7;0;6;0;0;0;0;0;
Daphne;9;8;0;7;0;7;7;11;8;10;11;9;
Reanna;0;8;0;6;6;0;0;0;0;0;0;0;
Lea;7;0;0;8;0;11;0;7;0;0;5;0;
Cianna;0;0;0;0;0;0;8;0;0;0;6;0;
Kelsey;21;23;29;20;10;6;18;9;9;6;10;12;
Rowan;8;8;13;10;14;18;28;27;22;12;20;12;
Mischa;0;0;0;0;0;0;7;8;0;5;0;0;
Hunter;6;7;0;5;6;8;6;0;0;5;7;5;
Kiarra;0;0;0;7;0;0;0;0;0;0;0;0;
Alexandria;14;19;14;14;18;10;7;10;15;18;15;17;
Avneet;18;16;14;16;17;13;16;22;11;19;13;17;
Kassandra;9;10;9;8;0;0;0;0;7;0;0;6;
Constance;0;0;0;0;0;0;0;0;0;0;5;0;
Keira;10;0;16;53;66;66;73;79;63;57;57;42;
Lyra;0;0;0;0;0;0;0;5;0;0;0;7;
Elliot;0;0;0;0;0;0;0;0;5;0;0;5;
Makenna;14;23;20;29;35;25;29;17;24;18;22;25;
Acacia;0;6;9;0;6;0;0;5;5;0;0;5;
Christa;0;6;0;0;0;0;0;0;0;0;0;0;
Kiera;12;9;27;31;31;28;30;30;22;17;20;10;
Louisa;0;0;0;0;5;0;0;0;0;0;0;0;
Christy;6;0;0;0;0;0;0;0;0;0;0;0;
Camryn;27;23;20;19;19;24;14;24;15;13;11;8;
Dallas;0;5;0;7;0;0;0;0;0;0;0;0;
Shakira;0;7;0;0;0;0;0;0;0;0;0;0;
Sofie;0;0;0;7;0;6;5;8;0;8;6;6;
Jordana;8;6;0;0;0;5;0;0;0;0;0;0;
Sofia;24;26;39;47;52;57;55;61;67;64;69;63;
Manisha;5;9;0;0;0;0;0;0;0;0;0;0;
Samantha;154;126;107;114;130;112;89;99;71;74;64;63;
Arina;0;0;0;0;0;0;0;0;0;0;0;5;
Coral;0;0;8;5;0;5;0;0;6;0;5;0;
Laila;5;0;0;5;5;0;13;0;13;9;13;13;
Cassandra;45;40;41;23;26;28;25;25;18;12;18;12;
Lydia;6;10;17;14;13;16;14;20;13;16;19;24;
Lisa;15;13;11;12;7;9;0;6;12;9;13;0;
Brielle;6;5;5;16;10;11;12;20;25;18;42;34;
Vienna;0;0;7;9;8;8;6;18;20;24;30;26;
Kairi;0;0;0;0;0;0;0;0;0;5;0;0;
Amrit;9;14;12;8;12;7;6;0;0;10;9;7;
Adelyn;0;0;0;0;0;0;0;0;6;6;0;5;
Cara;8;0;7;6;0;8;5;17;17;9;17;10;
Kiana;21;15;21;26;25;23;27;24;18;19;22;14;
Anja;0;9;0;0;5;0;5;0;5;0;0;0;
Dorothy;0;7;0;6;0;0;0;0;7;0;0;0;
Darrah;0;0;0;7;0;0;0;0;0;0;0;0;
Tanisha;7;8;11;8;9;8;14;0;0;0;0;0;
Erin;54;48;50;34;27;38;23;23;13;16;21;7;
Arabella;0;0;0;0;0;0;0;0;13;6;15;14;
Shayla;27;17;13;15;11;22;17;15;13;12;8;7;
Maisie;0;0;0;0;0;0;8;5;0;5;0;0;
Yu;0;0;0;0;0;0;6;5;0;0;5;0;
Avleen;0;0;0;0;0;0;0;0;5;0;0;0;
Lexus;0;0;0;0;0;0;0;6;0;0;0;0;
Mckenzie;14;7;7;7;8;5;0;7;5;8;7;10;
Keanna;8;10;7;9;6;6;0;6;0;0;0;0;
Elissa;5;0;0;0;0;0;5;0;0;0;0;0;
Estelle;0;0;0;5;0;0;0;7;6;0;0;8;
Zo;0;0;0;0;18;16;13;21;13;24;25;18;
Karman;5;0;0;0;0;0;0;0;0;0;0;0;
Sehajaal;0;0;0;0;0;0;0;0;0;1;0;0;
Caleigh;0;5;7;0;0;0;0;0;5;0;8;0;
Karma;0;0;0;0;0;0;0;0;5;0;0;0;
Amber;51;44;27;45;39;31;21;26;40;22;14;19;
Gurleen;20;22;23;41;25;23;22;32;22;22;21;18;
Tessa;16;27;21;16;11;32;31;25;22;30;31;24;
Alivia;0;0;5;0;11;14;9;10;15;17;26;11;
Stacey;0;0;0;0;6;0;0;0;0;0;0;0;
Patience;0;0;0;5;0;0;0;5;7;0;0;0;
Monique;0;0;5;8;6;0;0;5;5;0;0;0;
Claudia;10;14;17;8;6;0;7;6;5;8;0;0;
Geet;0;0;0;0;0;0;0;0;7;0;0;0;
Kenna;0;0;0;0;0;0;0;5;0;0;0;0;
Shiloh;0;0;0;0;0;0;10;0;5;5;0;0;
Simar;0;0;0;6;0;0;0;0;0;8;8;0;
Kallie;0;0;5;0;0;0;0;0;0;6;5;0;
Ishika;8;0;0;0;0;0;0;0;0;0;0;0;
Rachael;20;7;16;9;10;15;17;7;11;6;0;0;
Payton;13;19;18;23;29;35;38;64;43;42;53;35;
Emmy;0;0;0;5;0;0;0;0;0;0;0;5;
Tara;21;17;7;10;14;8;7;9;10;10;0;6;
Ashlyn;6;6;0;14;20;11;28;12;27;16;12;14;
Cindy;15;14;14;11;12;12;7;0;0;0;0;5;
Delaney;12;14;9;12;8;6;6;0;8;0;6;6;
Stephanie;60;50;55;39;38;38;29;26;19;20;18;17;
Suhana;0;0;0;0;0;0;0;0;0;0;5;0;
Tianna;18;30;26;17;21;18;13;13;13;12;8;5;
Sapphire;0;0;0;0;0;0;0;0;0;5;0;0;
Emme;0;0;0;0;0;0;0;0;5;0;0;0;
Preet;0;0;5;0;0;0;7;0;0;0;0;0;
Emma;237;266;6;281;245;6;200;9;228;210;5;265;
Nicola;18;14;14;6;12;7;8;10;8;5;10;0;
Nancy;0;0;5;0;7;7;5;7;0;0;0;0;
Mya;33;35;53;51;35;51;63;63;64;67;70;59;
Zoey;10;13;13;12;13;17;24;31;40;36;47;83;
Petra;5;0;0;0;0;0;5;6;7;6;0;0;
Stella;14;12;17;17;25;20;36;35;54;54;65;72;
Lyric;0;0;6;0;0;0;0;0;0;12;0;5;
Abby;42;30;19;19;37;20;26;23;20;16;14;7;
Jodi;0;0;0;6;0;0;0;0;0;0;0;0;
Avary;0;0;0;0;0;0;0;0;5;0;0;0;
Keely;9;7;7;0;5;5;6;0;0;0;0;0;
Dilpreet;5;0;6;0;0;0;0;0;0;0;0;0;
Louise;0;0;6;0;6;5;0;0;6;0;0;0;
Charlene;0;7;5;5;7;6;0;0;0;5;0;8;
Myla;0;0;0;0;0;0;0;0;16;13;12;19;
Anika;18;21;24;31;29;23;19;18;21;27;12;17;
Payal;5;0;0;0;0;0;0;0;0;0;0;0;
Shae;10;7;8;7;0;0;0;0;0;0;0;6;
Tori;5;5;6;8;9;0;0;0;0;7;0;0;
Aliyah;9;16;16;18;12;14;16;12;19;19;26;17;
Nia;0;6;0;6;0;0;8;6;8;0;0;0;
Macy;6;10;6;11;9;13;0;7;7;13;12;13;
Gabriela;7;7;9;11;0;12;11;8;7;13;6;11;
Kaya;6;12;9;9;7;6;7;6;5;8;10;11;
Maci;0;0;0;0;0;0;0;0;0;6;10;12;
Jordis;0;0;0;0;0;7;0;0;0;0;0;0;
Ezra;0;0;0;0;0;0;5;0;0;0;0;0;
Mabel;0;0;0;5;0;0;0;0;0;0;0;8;
Jayden;26;23;25;8;15;12;11;15;12;9;9;10;
Katelynn;7;9;0;10;5;9;9;0;7;5;0;0;
Jada;27;20;23;28;35;34;25;21;17;19;14;10;
Maja;0;0;0;0;0;0;0;6;5;0;0;0;
Jade;46;55;48;49;51;47;28;29;31;35;39;28;
Naiya;0;0;0;0;0;0;0;0;6;0;0;5;
Lexie;0;0;0;0;0;0;6;5;7;12;8;7;
Janine;0;0;0;0;0;0;0;6;0;0;0;0;
Lilliana;0;0;0;0;0;0;0;0;0;0;0;6;
Tristan;0;7;6;0;0;0;0;0;0;0;0;0;
Harlow;0;0;0;0;0;0;0;0;14;8;5;17;
Jaskirat;0;0;0;0;5;0;0;0;0;0;6;0;
Serena;23;28;23;18;29;19;21;26;21;20;28;21;
Marina;10;11;10;15;16;11;6;10;9;11;7;14;
Taylor;136;125;125;94;86;97;90;118;96;74;64;70;
Alayna;0;5;0;7;0;5;0;6;7;10;0;6;
Simone;11;12;12;15;8;17;11;13;7;9;8;9;
Kayla;81;82;59;67;79;69;78;57;64;52;42;42;
Melina;6;8;0;7;0;0;9;0;12;5;8;0;
Brinley;0;0;0;0;0;0;0;0;0;0;0;5;
Penelope;0;0;0;5;8;5;0;5;14;17;20;28;
Paityn;0;0;0;0;0;0;0;6;6;5;5;0;
Janae;5;0;0;0;0;0;5;0;0;0;0;0;
Jasnoor;0;0;0;0;6;0;0;7;0;0;5;0;
Gabriella;21;19;24;30;24;28;41;41;40;41;37;30;
Keara;0;0;0;0;0;5;0;0;0;0;0;0;
Sydnie;5;0;0;0;0;0;0;0;0;0;0;0;
Julie;18;17;19;8;12;9;17;11;15;10;12;12;
Shaylene;0;5;0;0;0;0;0;0;0;0;0;0;
Julia;112;112;97;93;96;87;89;82;91;58;63;70;
Natasha;51;47;52;35;29;35;29;21;20;20;15;10;
Shawna;6;0;0;0;0;0;0;0;0;0;0;0;
Pippa;0;0;0;0;0;0;0;5;0;0;5;0;
Pyper;0;0;0;5;0;0;0;0;0;5;5;0;
Ellianna;0;0;0;0;0;0;0;0;0;0;0;7;
Tamanna;0;0;0;6;0;0;0;0;0;0;5;0;
Athena;12;12;10;9;12;13;15;12;11;15;16;26;
Keren;0;0;0;0;0;0;0;0;5;0;0;0;
Rowyn;0;0;0;0;0;0;6;0;0;0;0;0;
Jayme;0;5;0;0;0;0;0;0;5;0;5;0;
Sanjana;0;0;6;0;0;0;0;0;0;0;0;0;
Juliana;9;12;12;14;10;12;11;7;14;10;12;15;
Josephine;16;17;10;21;23;17;15;19;18;13;33;23;
Danica;17;15;15;20;23;46;44;29;41;24;25;15;
Miriam;7;6;8;0;0;6;12;0;10;7;7;0;
Miranda;26;25;26;22;21;19;12;11;10;6;9;13;
Maliya;0;0;0;0;0;0;0;0;0;0;5;0;
Kiley;0;0;0;0;0;5;6;5;0;0;0;0;
Catalina;0;0;0;0;5;0;0;0;0;0;0;0;
Mckenna;19;14;18;14;14;17;15;9;11;11;17;9;
Davina;0;0;0;0;6;0;0;0;0;0;0;0;
Gianna;0;5;0;0;8;11;8;9;5;0;17;11;
Arden;0;0;5;5;0;0;0;0;0;0;0;0;
Liliana;0;0;0;0;0;6;0;5;9;11;11;5;
Meghan;27;23;31;23;16;19;14;14;13;13;0;0;
Chantel;13;9;10;6;6;0;0;5;7;0;0;0;
Shivani;0;0;0;0;0;0;5;0;0;0;0;0;
Seerit;0;0;0;0;0;0;0;0;0;0;5;0;
Celina;11;10;7;5;7;6;5;8;0;6;11;0;
Carina;5;0;0;6;7;5;0;0;9;8;0;7;
Journey;0;0;0;0;0;0;0;5;5;6;0;6;
Maisy;0;0;0;0;0;0;0;0;0;0;5;0;
Kristine;6;9;7;0;0;0;0;0;0;0;0;0;
Rayna;0;0;0;7;0;8;6;9;5;8;0;5;
Kailee;6;0;7;0;0;0;0;5;5;0;0;0;
Kristina;12;17;8;9;9;10;10;7;8;0;0;0;
Karina;0;11;10;7;10;9;13;12;7;16;7;14;
Colleen;5;5;0;0;0;0;0;0;0;0;0;0;
Aoife;0;0;0;0;0;0;0;0;0;5;0;0;
Raelyn;0;0;0;0;0;0;0;0;0;0;5;5;
Angie;0;5;0;0;0;0;0;5;0;0;0;5;
Ally;7;0;0;5;0;6;0;0;0;0;0;0;
Ariah;0;0;0;0;0;0;0;0;0;0;0;5;
Jasmine;89;81;70;80;66;59;55;65;51;51;44;39;
Roxanna;0;0;5;0;0;0;0;0;0;0;0;0;
Amira;0;0;0;6;6;10;10;11;16;7;13;18;
Roxanne;0;0;0;0;0;0;0;0;6;0;0;0;
Ivy;19;7;14;20;24;15;15;20;13;24;31;43;
Reyna;0;0;0;0;0;0;0;0;5;0;0;0;
Cassidy;65;54;44;44;29;28;26;27;22;28;18;17;
Mariana;0;0;0;0;0;6;0;5;0;0;0;0;
Jewel;11;0;6;8;0;6;0;6;0;0;0;10;
Alex;0;0;5;5;6;5;0;0;5;0;0;0;
Anya;9;8;15;13;8;12;6;19;15;12;19;18;
Londyn;0;0;0;0;0;0;0;0;0;5;5;6;
Charlee;0;0;0;5;0;0;10;8;5;12;8;10;
Linnea;0;8;0;0;0;0;5;0;6;0;0;0;
Felicia;12;0;5;0;7;7;7;7;9;5;6;0;
Victoria;73;64;58;64;49;54;57;51;55;49;68;74;
Laurel;6;0;0;5;8;0;0;0;0;0;0;6;
Clare;5;8;9;9;7;10;7;7;8;0;6;8;
Ruby;15;22;15;23;30;41;49;36;46;38;40;42;
Myah;5;8;6;9;5;0;15;7;14;0;8;8;
Delilah;0;0;0;0;0;0;0;12;7;8;14;14;
Iris;10;8;11;9;9;12;13;14;16;13;11;16;
Kirandeep;0;0;0;6;0;0;0;0;0;0;0;0;
Elizabeth;92;88;100;70;89;79;87;102;98;66;97;84;
Kassidy;9;13;10;11;8;6;8;10;5;8;5;0;
Karen;21;16;17;18;10;10;11;5;5;6;0;7;
Sukhleen;0;0;0;5;5;0;0;0;0;0;0;0;
