Euan;0;5;0;5;0;5;0;0;6;0;0;0;
Devin;40;26;34;20;18;27;26;15;10;13;20;14;
Tyler;190;170;171;149;149;135;139;112;101;106;85;74;
Easton;6;5;0;7;8;9;12;16;20;22;40;33;
Preston;13;9;10;21;16;19;32;28;35;26;42;34;
Malakai;0;0;0;0;0;8;6;9;8;11;8;0;
Fletcher;0;0;0;0;0;0;0;0;0;0;5;0;
Isaak;7;0;0;0;0;0;0;0;0;0;5;0;
Maxwell;47;44;32;52;35;43;36;33;41;36;42;47;
Jaylen;0;0;0;0;0;0;0;5;0;0;0;0;
Ira;0;0;0;0;0;0;0;0;0;0;5;5;
Richard;44;42;28;31;30;27;21;20;21;18;17;18;
Lee;0;6;0;0;0;6;0;6;0;0;0;0;
Gurjaap;0;0;0;0;0;0;0;0;0;0;7;0;
Nathan;179;164;191;217;206;213;181;224;187;178;188;147;
Randy;6;0;0;0;0;5;0;5;0;5;9;0;
Calen;0;0;0;0;0;0;0;0;0;6;0;0;
Chace;0;0;0;0;0;0;0;0;12;10;0;0;
Jericho;0;0;0;0;0;5;6;0;9;0;0;6;
Layne;0;6;0;7;5;6;0;0;6;10;10;6;
Matt;0;0;0;0;0;0;0;0;5;0;5;7;
Joban;0;5;7;5;0;8;0;5;5;0;8;0;
Trey;17;17;15;14;19;13;7;9;14;9;11;8;
Caleb;107;94;100;84;83;77;92;92;95;89;90;113;
Pardeep;0;0;7;0;0;0;0;0;0;0;0;0;
Lucian;0;0;0;0;0;0;6;0;10;9;6;6;
Jimmy;7;7;8;6;9;5;6;6;0;0;0;5;
Alexandre;9;10;0;9;7;5;7;0;8;10;14;8;
Aarav;0;0;0;0;0;0;0;0;0;0;9;16;
Joven;0;0;0;0;0;6;5;0;0;0;0;0;
Quentin;0;12;9;9;11;14;5;11;10;10;0;0;
Asher;0;5;0;8;17;16;18;29;30;34;41;54;
Ronan;13;7;10;17;16;13;12;18;22;13;10;24;
Niko;0;5;0;0;0;7;0;8;8;13;7;7;
Remy;0;0;0;0;0;0;0;0;0;5;0;5;
Skyler;14;11;10;8;6;9;5;11;13;17;11;13;
Edward;23;25;35;28;24;30;31;30;31;29;31;27;
Sami;0;0;0;0;0;0;5;0;0;5;0;0;
Andr;0;0;0;0;5;8;5;0;5;8;0;5;
Artin;0;0;0;0;0;0;0;0;5;0;0;5;
Patrick;36;32;28;23;36;33;27;31;33;29;20;32;
Tommy;8;15;10;11;0;6;6;5;6;0;0;0;
Brant;0;5;0;0;0;0;0;0;0;0;0;0;
Tristen;20;14;6;8;10;9;19;10;8;6;10;0;
Nathanael;0;5;8;8;5;5;7;7;6;6;5;6;
Matin;0;0;0;0;0;0;0;0;5;0;0;0;
Julien;9;0;10;5;0;9;9;5;10;14;5;11;
Juan;0;5;5;0;0;6;0;0;0;7;0;0;
Rylan;22;24;23;19;49;58;53;57;66;62;65;67;
Aryan;0;5;7;12;5;20;25;16;24;12;21;23;
Maximillian;0;0;6;0;8;0;0;0;0;0;0;0;
Zaiden;0;0;0;0;0;0;0;0;0;0;5;0;
Blake;40;49;32;29;24;40;57;53;60;53;73;86;
Louis;5;0;14;6;9;10;8;13;6;15;14;13;
Solomon;0;7;10;5;13;12;8;9;12;10;10;14;
Danny;5;10;6;7;7;9;11;7;7;11;5;0;
Arian;0;0;0;0;0;0;5;0;5;0;0;0;
Alessandro;0;5;0;0;0;0;8;0;0;0;0;7;
Alec;12;11;11;10;13;11;7;7;8;0;13;9;
Griffin;29;18;22;20;24;29;32;33;43;29;30;31;
Jerry;0;11;5;12;10;7;7;8;6;0;0;0;
Gage;18;19;23;16;25;20;27;15;29;24;21;14;
Aaryan;0;0;0;0;0;0;0;0;8;10;7;0;
Branden;15;10;10;7;6;5;0;0;0;5;0;0;
Alex;41;48;50;36;35;39;36;39;33;47;31;31;
Edgar;0;0;0;0;0;0;0;0;0;0;5;0;
Kurt;7;0;0;0;0;0;0;0;0;0;0;0;
Tatum;0;0;0;0;0;0;0;0;0;0;0;5;
Milan;5;0;8;6;8;0;5;7;7;0;6;10;
Sebastien;0;6;6;10;6;10;6;6;11;5;9;5;
Jagger;0;0;0;0;0;0;0;0;0;0;5;9;
Raphael;7;0;7;0;5;6;0;11;0;6;9;11;
Arjun;20;25;23;33;39;32;39;36;34;26;31;46;
Gurman;0;7;8;5;8;10;9;14;15;16;12;9;
Darryl;0;0;0;0;0;5;0;0;0;0;0;0;
Henry;18;32;28;24;29;27;33;56;48;77;70;98;
Slade;0;0;0;0;0;0;0;6;6;0;0;0;
Bilal;0;0;0;6;0;0;0;0;0;0;0;0;
Alexzander;0;0;0;0;0;6;5;0;5;0;0;0;
Cruz;0;0;0;0;0;0;10;22;17;13;22;26;
Gavin;58;74;86;66;99;90;120;104;115;110;96;108;
Raiden;0;0;0;6;5;6;10;0;7;7;8;10;
Sloan;0;0;0;0;0;0;0;0;0;0;0;5;
Charles;26;32;41;46;53;51;44;54;59;47;68;65;
Ishaan;0;5;6;0;11;8;22;28;14;14;25;17;
Sheldon;13;14;8;12;9;11;10;0;9;5;0;6;
Benedict;0;0;0;5;0;0;0;0;5;0;0;0;
Krish;0;0;0;0;0;5;11;7;0;0;0;0;
Johnson;10;0;0;0;0;0;0;0;0;5;0;0;
Johnathan;10;8;11;14;15;9;11;8;7;11;10;13;
Jovin;0;0;0;0;0;5;5;0;0;0;5;0;
Kael;0;5;0;0;0;13;9;15;9;8;8;8;
Trace;0;0;0;0;0;0;7;10;7;0;0;5;
Abdulaziz;0;0;0;0;0;0;0;0;0;0;0;7;
Braedan;5;6;0;0;0;0;0;0;0;0;0;0;
Jorden;6;7;7;5;0;5;0;0;0;0;0;0;
Remington;0;0;0;0;0;0;0;0;0;0;5;0;
Nash;0;0;5;0;8;8;7;8;12;18;17;17;
Derrick;0;7;0;8;0;0;0;5;0;0;0;5;
Spencer;79;74;49;52;43;37;35;28;28;33;30;32;
Mohammed;8;12;14;12;5;0;11;7;12;13;18;10;
Cristiano;0;0;0;0;0;7;0;9;8;5;0;5;
Quintin;0;0;6;7;10;7;7;6;12;6;7;5;
Lucas;89;121;129;139;138;174;183;208;197;216;219;231;
Waylon;0;0;0;0;0;5;0;0;8;5;5;7;
Kellen;0;0;0;0;0;0;0;0;8;9;6;7;
Allan;5;5;12;7;9;9;9;5;6;0;0;0;
Oakley;0;0;0;0;6;5;5;0;0;8;6;10;
Colt;0;0;0;0;0;0;0;0;0;5;0;5;
Laurence;0;0;0;0;0;5;0;0;0;0;0;0;
Taran;0;0;0;7;5;5;0;0;0;0;0;0;
Ivan;18;16;25;18;17;24;23;17;21;29;21;24;
Wayne;5;0;6;0;0;0;5;0;0;0;6;0;
Regan;0;5;0;0;0;0;0;0;0;0;0;0;
Cole;126;133;112;112;113;126;102;99;96;93;70;69;
Ahmed;6;0;8;0;5;0;8;0;7;0;5;9;
Corban;0;0;0;0;0;5;0;0;0;0;0;0;
Kadin;0;0;6;5;0;7;0;0;0;0;0;0;
Samir;0;0;0;0;0;0;0;0;0;0;5;0;
Vaughn;0;0;5;0;0;0;8;0;0;0;0;0;
Ajay;0;6;8;7;8;0;0;0;5;6;0;0;
Dreyden;0;0;0;0;0;0;0;5;0;0;0;0;
Jaydon;7;7;0;7;0;0;0;5;10;0;0;6;
Tim;0;0;5;0;0;0;0;0;5;0;0;0;
Lars;0;0;0;0;0;6;0;0;0;5;0;0;
Royce;0;6;5;0;0;0;0;0;0;0;7;5;
Kaylan;0;0;0;0;5;0;0;0;0;0;0;0;
Gary;6;7;0;8;6;0;0;8;0;0;0;0;
Ezekiel;0;0;0;7;7;7;6;8;7;10;7;8;
Jujhar;0;0;5;0;0;0;0;0;0;0;5;8;
