Manpreet;6;0;0;0;0;0;0;0;0;0;0;0;0;
Tristen;20;14;6;8;10;9;19;10;8;6;10;0;0;
Gurshawn;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Leon;11;5;14;0;0;8;13;14;13;9;11;17;8.08216773654;
Emery;0;0;0;0;0;0;0;0;0;0;8;5;10.9821176935;
Wynn;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Kingston;0;0;0;0;0;0;19;23;44;42;32;30;56.7453690565;
Regan;0;5;0;0;0;0;0;0;0;0;0;0;0;
Memphis;0;0;0;5;0;0;5;6;9;7;0;6;5.9137164295;
Magnus;0;5;0;7;0;0;0;12;12;9;5;7;9.26756830194;
Truman;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Phoenix;9;6;14;7;14;11;19;15;22;20;14;15;21.0278995038;
Hendrix;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Deegan;0;0;5;0;0;0;0;6;0;0;0;6;0;
Bryan;24;27;19;21;15;15;17;20;6;13;8;15;0;
Van;0;0;5;0;0;6;0;5;9;5;0;7;4.88150155247;
Judah;6;0;0;7;8;7;12;10;16;17;14;14;35.1509395966;
Douglas;11;15;8;14;8;9;10;0;5;5;0;0;0;
Keiran;9;0;0;5;7;11;5;6;7;7;6;5;10.5260266676;
Ammar;0;0;0;0;0;0;0;5;0;0;0;0;0;
Amrit;10;9;8;6;0;6;5;0;6;0;0;0;0;
Conrad;5;9;0;0;0;0;6;0;8;5;0;7;0;
Danial;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Jaiveer;0;0;0;0;0;0;0;5;0;9;0;8;8.59837355941;
Elliott;6;10;0;7;16;10;16;13;14;20;22;23;41.2768178333;
Tim;0;0;5;0;0;0;0;0;5;0;0;0;0;
Paxton;0;0;0;0;0;0;0;9;9;18;13;16;29.9767690101;
Jia;0;0;0;0;0;0;5;0;0;0;0;6;3.66427823937;
Gordon;8;12;6;8;10;15;12;7;19;5;11;8;7.69508981832;
Harveer;0;0;0;0;0;6;0;0;5;5;0;7;10.1308484085;
Shay;0;0;0;0;0;0;0;0;5;0;0;0;0;
Tyce;0;0;0;0;0;0;0;5;7;5;0;0;1.88783235237;
Willem;0;7;5;8;11;7;6;7;6;0;6;7;11.4932196555;
Denzel;0;5;0;0;5;0;0;0;0;0;0;0;0.662963783665;
Jagger;0;0;0;0;0;0;0;0;0;0;5;9;10.752996046;
Fletcher;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Tyler;190;170;171;149;149;135;139;112;101;106;85;74;0;
Philip;11;12;16;9;10;6;11;6;6;12;5;11;3.58059798991;
Bruce;6;8;0;0;14;8;0;11;6;10;7;6;12.6870832527;
Shae;0;0;0;0;0;0;0;0;5;0;0;0;0;
Omar;7;10;11;7;6;11;17;8;11;15;7;13;8.94838959532;
Randy;6;0;0;0;0;5;0;5;0;5;9;0;6.49837156045;
Ayden;16;26;24;27;32;30;42;41;41;45;26;40;42.8043895385;
Ilya;0;0;0;0;0;0;0;0;0;0;9;0;9.12175856098;
Pardeep;0;0;7;0;0;0;0;0;0;0;0;0;0;
Stewart;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Rylie;0;0;6;0;0;0;0;0;0;0;0;0;0;
Keith;8;10;7;6;8;14;11;7;11;6;8;12;9.95928222905;
Pierce;8;0;5;7;0;5;0;5;7;8;7;0;4.80490399067;
Landen;0;11;14;13;10;12;11;15;18;11;10;11;15.3977396481;
Allan;5;5;12;7;9;9;9;5;6;0;0;0;0;
Everett;5;7;10;9;10;15;15;11;17;18;26;27;47.9480137652;
Tanveer;0;0;0;0;0;0;0;0;7;0;0;0;0;
Hector;0;0;0;0;0;0;0;0;7;0;0;0;0;
Keelan;0;0;0;0;0;6;0;5;0;0;0;0;0;
Stuart;14;11;7;7;5;5;5;0;6;0;0;0;0;
Simon;43;49;45;34;32;46;42;34;31;26;31;25;3.13063842782;
Mason;50;61;62;57;50;76;74;126;164;201;239;207;391.044747423;
Kiefer;0;6;0;0;0;5;0;0;0;0;0;0;0;
Ash;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Alec;12;11;11;10;13;11;7;7;8;0;13;9;7.92924339716;
Oakley;0;0;0;0;6;5;5;0;0;8;6;10;17.5188725206;
Westin;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Abhijot;0;0;0;0;0;0;0;0;0;9;6;0;9.18876243021;
Sukhraj;0;7;5;7;6;0;6;0;6;0;5;0;1.71395466579;
Balraj;5;5;6;0;8;7;0;5;0;0;0;0;0;
Nikolas;15;15;19;15;14;16;16;15;18;22;15;16;17.8906796322;
Mitchel;5;7;6;0;0;0;0;0;0;0;0;0;0;
Stephan;0;0;0;0;0;0;5;0;0;0;0;0;0;
Nikolai;0;7;8;5;6;0;0;6;10;0;8;8;7.75702249318;
Sebastien;0;6;6;10;6;10;6;6;11;5;9;5;12.8583484674;
Rajan;7;19;9;10;10;8;10;5;5;0;6;0;0;
Abdul;0;6;0;0;0;0;0;0;0;0;0;0;0;
Gurman;0;7;8;5;8;10;9;14;15;16;12;9;19.3089046056;
Ashwin;0;0;0;0;0;5;0;0;0;5;0;0;5.89593050672;
Alvin;11;8;5;5;0;8;9;7;5;5;0;10;0;
Aston;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Tegan;0;0;0;0;5;0;0;6;0;0;0;0;0;
Glen;0;0;0;0;0;6;0;0;0;0;0;0;1.33621937984;
Cashton;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Koen;0;5;6;8;10;17;10;26;15;19;21;10;31.6138591144;
Kole;6;10;6;6;7;8;5;9;7;6;0;6;0;
Turner;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Arnav;0;0;0;0;0;0;0;0;0;0;6;10;12.3389531537;
Carlin;0;6;0;0;0;0;0;0;0;0;0;0;0;
Quinten;0;5;8;0;5;9;8;0;10;0;5;5;5.00781318791;
Lincoln;0;6;8;5;7;24;39;51;48;42;36;64;69.2180749005;
Denny;0;0;0;0;0;0;0;0;5;0;0;0;0;
Kaelin;0;0;0;5;0;0;0;0;0;0;0;0;1.16236870487;
Ayaan;0;0;0;0;0;0;5;6;0;7;13;10;21.0332843119;
Marlon;5;5;5;5;0;0;0;0;0;0;0;0;0;
Enoch;5;0;0;0;0;0;0;0;0;0;0;0;0;
Pavel;5;0;0;0;0;5;0;0;0;6;0;0;1.36182469962;
Clark;0;0;0;0;0;5;6;0;6;7;0;6;7.6457394829;
Caelum;0;0;0;0;0;0;0;0;9;0;0;0;0;
Zain;0;0;0;0;0;5;6;0;6;0;0;6;4.73816047633;
Sebastian;37;39;46;47;35;45;48;41;66;56;57;60;76.9779222729;
Karsten;0;0;0;0;0;0;0;7;0;0;0;0;0;
Amritpal;7;0;0;0;0;0;0;0;0;0;0;0;0;
Russell;12;15;13;11;13;13;6;7;7;9;10;12;11.4063978721;
Joel;38;34;39;32;23;22;25;37;27;17;16;26;0;
Harvey;0;0;0;0;0;0;0;0;0;0;5;5;8.01056566468;
Sullivan;0;0;0;0;0;0;5;10;7;13;5;10;11.6917933497;
Jorden;6;7;7;5;0;5;0;0;0;0;0;0;0;
Beckett;0;0;0;0;5;0;12;10;14;17;18;12;30.7736715504;
Torin;0;0;0;0;0;0;6;9;0;0;6;0;0.616752730937;
Julien;9;0;10;5;0;9;9;5;10;14;5;11;17.2292970565;
Mateo;18;9;17;27;19;25;34;18;33;31;26;35;56.4839695584;
Cayden;7;5;12;11;9;16;26;20;19;18;24;23;35.0847994392;
Colten;6;0;8;0;8;14;6;7;14;19;6;11;23.9546693146;
Keaton;11;13;11;13;10;19;19;14;24;7;24;14;19.0734403485;
Kaeden;0;7;10;5;10;9;9;16;0;10;0;0;0;
Victor;42;37;24;22;23;16;20;30;18;15;15;15;0;
Conor;12;9;10;14;0;5;8;8;6;7;0;0;0;
Coby;0;0;0;0;6;0;0;0;0;7;5;0;9.34462603455;
Simeon;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Phillip;5;8;0;0;0;6;10;0;0;5;0;0;0;
Mehtab;0;0;0;0;6;0;0;7;9;7;10;6;17.2529857497;
Fergus;6;0;0;0;0;0;0;0;0;0;0;5;0.0120414803771;
Ernest;0;0;0;0;0;0;0;0;5;0;0;0;0;
Edmund;0;0;0;0;0;6;0;0;0;0;0;0;1.33621937984;
Karsen;0;0;0;0;0;0;0;0;0;6;0;0;2.98424258339;
Jamie;13;16;15;11;9;17;11;8;10;9;11;9;3.43058807805;
Joshua;293;308;276;227;265;223;205;193;168;159;134;110;0;
Joven;0;0;0;0;0;6;5;0;0;0;0;0;0.773439308293;
Moses;0;0;0;0;0;0;5;5;8;8;6;0;6.59784268411;
Owen;84;120;149;181;154;149;199;179;182;147;185;157;246.770401132;
Marshall;8;16;25;10;14;8;8;27;19;16;17;19;16.487681128;
Miller;0;0;5;0;0;0;0;5;5;8;0;0;2.29313586672;
Kade;8;9;6;15;6;11;8;14;17;20;19;17;29.4327327459;
Yusuf;0;0;0;5;0;5;0;0;7;11;6;7;17.5047906955;
Isiah;5;0;0;0;0;0;0;0;0;0;0;0;0;
Daxon;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Tavian;0;0;0;0;0;6;0;0;0;0;0;0;1.33621937984;
Cohen;5;7;5;15;34;35;51;59;59;78;58;48;125.686091921;
Pavan;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Dilraj;8;5;0;8;0;0;0;6;0;0;9;6;4.12104981695;
Jaiden;11;12;12;16;19;21;23;14;10;10;9;10;11.5242489206;
Drake;11;9;6;10;8;5;12;8;14;24;10;15;20.0018128967;
Luis;5;0;8;8;0;6;7;5;0;6;0;0;0;
Darwin;0;0;0;0;0;0;0;5;0;0;0;5;1.8728279759;
Cullen;0;0;0;0;0;0;0;0;0;6;0;0;2.98424258339;
Henry;18;32;28;24;29;27;33;56;48;77;70;98;151.269088206;
Zachariah;0;8;12;6;0;5;0;0;0;0;0;7;0.010670131423;
Ibrahim;0;5;0;6;5;8;5;5;7;11;0;14;17.7271766685;
Kaelen;0;0;5;0;0;0;0;0;0;0;0;0;0;
Denis;0;0;0;0;0;0;0;0;8;5;0;0;2.7600236008;
Kale;5;7;6;6;8;0;16;20;12;11;10;10;6.97734932782;
Nickolas;10;13;8;12;12;15;9;10;11;9;6;5;2.15765651345;
Charles;26;32;41;46;53;51;44;54;59;47;68;65;109.019058967;
Karson;5;0;0;7;5;5;5;6;0;15;5;8;19.517953809;
Olivier;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Ashaan;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Roman;8;14;0;9;25;16;20;19;20;19;28;30;48.6675887593;
Cruz;0;0;0;0;0;0;10;22;17;13;22;26;27.9512230314;
Braden;26;24;17;29;22;13;12;15;8;9;5;7;0;
Lyric;0;0;0;0;0;0;0;0;0;0;5;6;8.67176830613;
Corey;5;10;7;0;0;0;7;0;5;5;7;0;0;
Campbell;5;5;0;0;0;0;0;0;0;0;0;0;0;
Kristian;8;7;7;0;9;6;5;13;9;8;7;0;0;
Eshan;0;0;0;0;5;0;0;5;0;0;0;0;0.586687998997;
Thomas;112;121;95;81;94;113;94;82;77;88;78;85;48.8486977875;
Leland;0;0;0;0;15;17;22;14;14;20;10;10;29.0517579818;
Daemon;0;0;0;0;0;0;0;0;0;0;6;0;6.08117224113;
Alex;41;48;50;36;35;39;36;39;33;47;31;31;19.4840008226;
Zachary;141;129;110;124;95;78;91;96;66;70;76;80;0;
Taven;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Lance;7;6;9;7;7;6;0;0;9;0;5;0;0;
Agam;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Carl;8;7;0;7;6;0;0;0;0;5;6;5;7.91107730504;
Tommy;8;15;10;11;0;6;6;5;6;0;0;0;0;
Kobe;12;16;17;12;5;14;9;15;7;13;6;0;0;
Renzo;5;0;0;0;0;0;0;0;0;0;0;0;0;
James;145;134;146;142;164;158;159;191;151;153;170;147;170.726579537;
Ethan;289;414;325;332;292;277;291;283;300;247;246;297;142.367643334;
Kalen;12;8;0;11;7;0;9;11;6;7;0;6;0;
Jericho;0;0;0;0;0;5;6;0;9;0;0;6;4.20213035292;
Aydan;0;0;5;5;0;6;7;0;0;0;0;5;3.99473216961;
Koby;8;0;5;0;0;0;6;0;6;0;6;0;0;
Braedan;5;6;0;0;0;0;0;0;0;0;0;0;0;
Vincent;19;25;27;27;30;20;39;33;27;36;34;37;53.7042953451;
Mattias;17;15;14;29;19;28;30;24;22;12;22;19;24.4590973859;
Gunner;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Riley;97;106;91;112;103;111;96;113;107;81;80;68;43.4623371606;
Harkirat;0;0;0;0;0;7;0;0;0;0;0;0;1.55892254916;
Otis;0;0;0;0;0;0;0;0;0;8;0;6;9.99306833715;
Brock;10;12;17;15;8;0;11;5;9;12;0;5;0;
Taylor;40;30;32;27;14;30;40;22;24;21;21;18;0;
Nigel;12;9;6;5;0;6;9;6;6;5;0;6;0;
Bilal;0;0;0;6;0;0;0;0;0;0;0;0;1.39484236882;
Lyndon;0;0;5;0;0;6;6;0;9;0;8;0;3.20118703733;
Harris;0;0;0;0;0;7;0;0;5;0;6;0;8.40339986889;
Kalem;5;6;0;0;0;0;0;0;0;0;0;5;0;
Bikram;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Terry;0;8;5;0;7;0;0;9;0;0;0;5;0;
Justin;176;211;156;109;117;111;118;103;82;71;61;71;0;
Zander;0;0;11;7;10;6;11;11;14;7;19;9;26.7363460237;
Tristian;0;0;0;0;0;0;0;0;5;0;0;0;0;
Kyson;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Curtis;31;32;14;17;20;17;13;13;12;8;17;14;0;
Kian;0;9;6;11;19;12;18;18;14;18;20;24;44.8914415992;
Prabhdeep;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Dario;0;0;0;0;0;7;0;10;0;0;0;0;0;
Alejandro;0;7;0;0;8;0;5;7;0;7;6;0;2.27473848293;
Domenic;0;0;5;0;0;0;0;0;6;10;0;0;3.84484003569;
Mustafa;0;0;0;0;0;5;0;0;6;0;0;0;0;
Quin;0;0;0;0;0;0;0;0;6;0;0;0;0;
Arshdeep;8;15;11;7;0;0;7;8;0;0;0;0;0;
Payton;6;10;7;7;13;8;7;13;11;7;5;8;3.45098506618;
Calen;0;0;0;0;0;0;0;0;0;6;0;0;2.98424258339;
Cale;12;8;6;0;0;0;9;0;0;0;0;0;0;
Donald;9;5;0;10;10;0;10;0;0;7;0;6;5.6087828916;
Vince;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Ishan;0;0;7;0;0;0;5;0;0;0;0;0;0;
Joe;0;6;0;0;0;0;5;5;0;0;0;0;0;
Caleb;107;94;100;84;83;77;92;92;95;89;90;113;77.5925603109;
Ahmed;6;0;8;0;5;0;8;0;7;0;5;9;5.62841555334;
Lucian;0;0;0;0;0;0;6;0;10;9;6;6;12.8070485642;
Gareth;5;6;0;0;0;0;0;0;0;0;0;0;0;
Dean;8;7;7;8;9;12;10;15;12;6;14;16;17.6351688854;
Derrick;0;7;0;8;0;0;0;5;0;0;0;5;0;
Louie;0;0;0;0;0;0;0;8;0;6;0;0;0.0176463062768;
Grant;9;0;14;6;7;12;9;6;12;0;10;8;9.53449716663;
Kye;0;0;0;0;7;7;5;0;9;0;8;5;14.4116695391;
George;22;14;13;17;21;27;22;18;24;22;20;27;31.2031653625;
Odin;0;0;0;0;6;0;7;17;9;11;16;17;27.4156461766;
Nikhil;5;0;0;5;0;5;6;0;8;7;0;7;6.46158837407;
Jigar;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Rowen;0;0;0;0;0;5;0;0;0;0;0;5;4.28480653936;
Ocean;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Floyd;0;0;0;0;0;0;0;0;5;0;0;0;0;
Jeffrey;31;29;22;29;26;26;19;14;11;13;10;16;1.10956618623;
Connor;136;119;153;140;125;123;109;103;105;103;89;85;58.2603031361;
Leighton;0;0;0;0;0;0;0;5;6;6;0;0;2.26339318205;
Craig;10;0;8;0;0;0;5;0;0;0;0;0;0;
Brogan;0;0;0;0;0;0;0;6;0;0;0;0;0;
Gavin;58;74;86;66;99;90;120;104;115;110;96;108;128.750972374;
Sahil;19;21;20;21;20;18;16;14;12;11;7;10;0;
Todd;0;0;9;0;0;0;0;0;0;0;0;0;0;
Reuben;0;9;9;9;0;10;7;8;8;9;8;9;10.3512428674;
Gauge;0;0;0;0;0;0;0;0;8;0;0;0;0;
Heath;0;0;0;0;0;8;5;5;5;6;7;8;14.2776484688;
Oskar;0;0;0;0;0;6;0;7;0;0;0;0;0;
Jordyn;0;0;0;5;0;0;0;0;0;0;0;0;1.16236870487;
Mack;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Larry;0;0;0;0;0;6;0;0;0;0;0;0;1.33621937984;
Sterling;6;7;7;5;0;0;5;0;0;0;7;7;0.985626833468;
Kevin;94;98;65;55;71;44;44;47;47;45;39;36;0;
Sage;6;0;7;6;7;0;0;0;9;5;6;0;5.05876927944;
Akashdeep;6;5;6;5;0;0;0;5;0;0;0;0;0;
Clifford;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Rio;0;5;0;6;5;0;0;7;5;10;7;9;15.4784061636;
Cristian;7;0;5;0;5;0;0;5;0;0;0;0;0;
Jett;5;0;6;5;7;18;9;8;12;12;15;10;27.0144601617;
Micheal;9;7;5;6;5;6;10;7;0;0;0;0;0;
Rocco;0;0;0;5;5;5;9;10;10;0;5;7;8.80487679056;
Colt;0;0;0;0;0;0;0;0;0;5;0;5;8.0682274048;
Gurshaan;0;0;0;0;7;11;14;17;10;13;10;15;23.9003363224;
Avery;22;22;19;15;15;21;19;24;20;16;26;25;20.5688829941;
Andr;0;0;0;0;5;8;5;0;5;8;0;5;11.7314116784;
Beckham;0;0;0;0;0;0;0;0;5;0;0;7;4.58624798597;
Andrew;167;149;152;147;137;129;112;91;105;92;69;76;0;
Aikam;0;0;0;0;0;0;0;12;14;18;16;10;25.7185882655;
Malakai;0;0;0;0;0;8;6;9;8;11;8;0;7.90550088652;
Armaan;17;24;29;42;52;51;38;42;48;38;51;48;88.9565372378;
Frank;6;10;7;6;7;10;8;0;8;7;11;8;13.368320027;
Andy;12;19;15;14;18;19;21;9;14;12;16;15;16.4552961966;
Cole;126;133;112;112;113;126;102;99;96;93;70;69;7.74566967049;
Orion;0;0;0;0;5;0;6;7;6;9;10;11;23.4392863828;
Tyrone;12;0;0;5;7;0;0;0;0;7;0;0;5.65277177862;
Bishop;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Damian;9;17;17;16;13;17;16;26;22;21;20;25;26.3720856684;
Andrei;0;0;5;0;0;5;6;5;0;0;6;0;2.02666811262;
Scott;27;45;30;21;18;19;12;11;20;11;10;6;0;
Adrien;0;0;6;0;6;5;0;0;0;5;0;0;5.21995028458;
Joaquin;0;0;0;6;0;0;0;0;0;0;0;10;10.0774237682;
Finn;11;16;17;26;22;22;31;27;34;35;33;22;48.0438592904;
Dryden;5;5;8;0;0;7;0;0;0;0;0;0;0;
Kelvin;9;10;10;5;9;0;5;7;5;6;0;9;0;
Hunter;58;57;66;56;62;67;79;96;105;69;103;104;107.537429892;
Coen;0;0;0;5;8;7;9;10;11;10;14;8;29.5420418118;
Rowan;14;19;22;33;27;37;35;23;43;24;36;34;63.2872769963;
Alessandro;0;5;0;0;0;0;8;0;0;0;0;7;1.16082922585;
Jaden;63;69;60;51;36;44;55;45;41;29;32;29;0;
Dillon;9;11;10;8;7;0;7;6;5;5;0;7;0;
Brooklyn;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Angelo;9;15;10;6;12;6;17;0;14;8;6;7;0;
Himmat;0;0;0;6;0;0;0;7;9;0;7;10;12.8369670177;
Robin;0;8;6;0;0;0;6;6;8;0;0;7;0;
Mohammed;8;12;14;12;5;0;11;7;12;13;18;10;13.5243140648;
Maxx;0;0;0;0;0;0;0;0;0;0;7;6;10.5789478495;
Alan;16;9;5;13;12;15;12;10;11;9;0;9;1.53378089679;
Dorian;0;8;0;6;9;8;10;5;9;7;12;0;15.7708082812;
Sacha;7;0;0;0;0;7;6;7;0;0;0;0;0;
Alexander;215;175;200;191;202;183;181;159;195;195;184;190;201.382975896;
Quinton;13;11;6;10;7;9;10;7;14;19;7;9;8.54641872435;
Christian;61;60;53;45;40;39;35;43;47;42;21;29;0;
Fabian;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Devan;9;0;0;0;0;0;6;7;6;6;6;5;2.62659609977;
Kingsley;0;0;0;0;0;0;0;0;0;9;16;11;27.8482076073;
Manav;0;0;0;6;10;5;7;7;8;7;0;5;15.2364922932;
Stefan;10;6;14;12;5;14;7;11;7;6;8;10;7.29958189527;
Dyson;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Holden;0;7;10;11;6;10;9;17;21;19;14;10;22.6773912995;
Gunnar;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Colin;35;38;29;36;36;24;31;24;34;24;24;25;13.1710026136;
Jovan;10;12;13;12;10;11;11;10;19;19;15;7;14.9654171261;
Mathew;32;33;21;19;19;15;19;15;14;9;6;0;0;
Harsh;0;0;0;0;6;0;0;0;0;0;0;0;3.18381707431;
Makai;0;0;0;0;0;0;0;0;6;5;0;5;6.01017577162;
Mitchell;44;32;37;27;40;24;14;20;19;14;9;11;0;
Khalil;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Zackary;21;15;13;10;10;17;14;12;8;11;12;15;6.65278399431;
Jeffery;9;5;0;6;0;8;0;0;0;0;5;0;0;
Vance;0;0;0;0;0;0;0;0;6;7;6;0;8.08678242496;
Aron;0;6;0;0;0;0;0;0;0;0;0;0;0;
Zayan;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Armin;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Ethen;0;0;0;0;0;0;0;0;5;0;0;0;0;
Roan;0;0;7;7;0;6;6;0;0;6;0;0;4.31398906685;
Kendrick;0;0;0;0;0;0;0;6;0;0;0;0;0;
Abdulaziz;0;0;0;0;0;0;0;0;0;0;0;7;5.10251754972;
Jaskarn;7;0;0;5;5;0;0;0;0;0;0;0;0.668530159314;
Kellen;0;0;0;0;0;0;0;0;8;9;6;7;14.6290011042;
Dane;9;6;10;7;9;21;29;24;20;17;0;12;6.19158339474;
Rayan;0;0;0;0;0;0;5;5;8;7;6;0;6.02510873175;
Koa;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Nathan;179;164;191;217;206;213;181;224;187;178;188;147;193.351162133;
Graysen;0;0;5;0;0;0;0;5;0;6;6;0;5.1204209155;
Haiden;5;0;0;0;0;0;0;0;5;5;0;0;0;
Caeden;0;0;5;0;0;0;0;0;0;0;0;0;0;
Tomas;0;8;9;6;5;5;7;0;10;0;5;7;5.81035366614;
Monty;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Dant;0;0;0;0;0;0;0;6;0;0;0;0;0;
Kirk;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Sylas;0;0;0;0;0;0;0;0;0;9;7;9;18.7725747635;
Fischer;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Gurinder;5;5;0;0;0;0;0;0;0;0;0;0;0;
Winston;12;7;7;7;0;11;7;0;0;9;7;16;11.0066843663;
Cael;0;0;0;0;0;5;0;0;0;5;0;5;7.69902592229;
Devin;40;26;34;20;18;27;26;15;10;13;20;14;0;
Zane;9;7;9;5;0;9;13;9;11;14;8;14;8.30567079406;
Sean;82;73;64;60;58;47;44;51;43;37;25;21;0;
Mehar;0;0;0;0;6;0;0;0;0;6;0;8;12.2716406067;
Howard;0;7;0;0;0;0;0;0;0;6;0;0;0;
Harrison;22;28;16;18;28;14;26;21;18;13;35;37;36.0129367338;
Eshaan;0;0;0;0;0;6;6;5;8;10;9;6;16.1198018281;
Archer;0;0;0;0;0;0;0;0;14;5;8;17;24.8262870534;
Tait;0;0;5;5;0;0;0;0;0;0;0;0;0;
Diego;10;19;11;21;22;27;21;11;10;7;10;8;11.2064357174;
Emmanuel;9;5;6;0;0;6;6;8;12;9;8;9;4.6686029865;
Nate;0;0;0;0;15;14;11;14;17;5;12;9;23.3941309243;
Angad;0;0;0;0;0;6;10;13;13;10;12;11;14.6370752091;
Antonio;18;14;20;12;13;13;10;16;8;10;10;8;0;
Samuel;147;145;139;145;142;140;135;139;142;136;147;140;142.943663393;
Mohit;7;0;0;0;0;0;0;0;0;0;0;0;0;
Billy;0;7;7;7;6;0;0;0;0;0;0;0;0;
Zephyr;0;0;0;0;0;0;0;0;5;5;5;0;6.35999879151;
Royce;0;6;5;0;0;0;0;0;0;0;7;5;5.30994057933;
Mantej;0;0;0;0;0;0;0;0;0;0;6;0;6.08117224113;
Josiah;11;21;19;17;19;15;33;20;30;25;17;16;17.1599333076;
Amar;5;0;7;5;5;0;0;0;5;0;0;0;0;
Jasper;14;17;17;17;21;16;28;34;33;36;42;35;58.2649435582;
Edwin;11;8;0;6;6;8;5;5;8;7;7;14;11.0483166886;
Vaughn;0;0;5;0;0;0;8;0;0;0;0;0;0;
Harshan;0;0;0;0;0;0;5;0;5;0;0;0;0;
Enzo;0;0;0;0;0;0;10;7;0;11;12;9;19.2128089954;
Marcos;0;0;5;0;0;0;0;0;0;0;0;0;0;
Ahmad;0;0;6;7;5;6;10;9;0;0;6;6;9.06940616959;
Marcel;0;0;0;5;0;8;0;9;0;0;0;8;6.22137070735;
Ryker;0;0;0;0;5;0;7;6;13;22;33;30;69.0331137986;
Darian;15;11;17;6;10;10;0;8;0;0;9;6;0;
Minh;5;0;0;0;0;0;0;0;0;0;0;0;0;
Johnson;10;0;0;0;0;0;0;0;0;5;0;0;0;
Blaine;0;0;0;0;0;0;0;5;0;0;0;0;0;
Jun;0;0;7;0;0;7;0;0;0;0;0;6;4.91156393643;
Aman;7;8;0;8;5;0;0;0;0;0;0;0;0;
Louis;5;0;14;6;9;10;8;13;6;15;14;13;27.1072251264;
Bronson;0;5;7;5;0;0;0;0;5;0;5;0;0.176220744102;
Sahib;10;6;10;11;9;12;10;22;18;29;27;28;49.8024827538;
Hayes;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Carsen;0;0;5;0;0;0;6;0;0;0;0;0;0;
Blaze;6;0;0;0;0;0;0;0;5;6;0;0;0;
Kirat;0;0;0;0;0;0;0;0;0;6;0;0;2.98424258339;
Dennis;11;5;8;5;10;0;7;6;7;6;7;0;0;
Solomon;0;7;10;5;13;12;8;9;12;10;10;14;25.0261297831;
Tavish;0;0;0;5;0;0;0;0;0;0;8;0;7.50124827069;
Kayden;13;18;24;24;31;43;60;42;60;56;41;54;79.897197407;
Ezekiel;0;0;0;7;7;7;6;8;7;10;7;8;21.8503418602;
Finnegan;0;0;0;0;7;7;5;8;6;7;6;0;11.0591905834;
Luc;6;0;7;5;8;6;6;13;9;0;11;5;7.59489895858;
Jos;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Jaxen;0;0;0;0;0;0;0;6;7;5;7;8;12.0364198182;
Kennedy;5;0;0;0;0;0;0;0;0;0;0;0;0;
Daxton;0;0;0;0;0;0;0;0;0;10;12;10;24.0360654158;
Kiran;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Arjan;5;5;0;6;7;10;7;0;9;8;0;14;13.612505899;
